chb;age;gender;chit_type
200000977345;25;female;нет данных
200001090054;27;male;нет данных
300001081742;19;male;нет данных
200001011926;32;male;normal
300001139122;39;female;нет данных
200001083333;16;female;нет данных
300000935091;33;male;normal
300001038105;32;male;нет данных
300000924868;23;female;echb
300000900165;22;female;нет данных
200000858874;23;female;нет данных
200000823597;31;female;нет данных
300001121509;30;female;нет данных
300000919141;21;female;нет данных
200001087923;22;female;нет данных
300001073267;22;female;нет данных
200001061273;37;female;нет данных
300001133432;25;female;нет данных
300000890658;45;female;normal
100000989544;44;female;нет данных
200001006278;30;female;нет данных
200001116781;38;male;нет данных
200000789815;67;female;нет данных
100001093617;56;female;echb
200000963436;23;female;нет данных
200001040451;23;male;нет данных
300001102369;27;male;echb
300001148982;27;female;нет данных
300000949552;41;male;нет данных
200001142845;18;female;нет данных
300001136987;50;male;нет данных
300000891922;26;female;normal
100000883082;81;male;нет данных
300001144645;23;female;нет данных
300000906251;21;female;нет данных
300001078167;28;female;normal
300001077317;19;female;normal
100001064995;74;female;normal
200001075770;22;male;нет данных
300000926333;21;female;нет данных
200000834072;23;female;нет данных
300001073045;33;male;нет данных
200000948999;24;female;нет данных
300000650553;54;male;normal
300000835412;22;female;нет данных
200001080857;18;male;нет данных
200000942856;24;female;нет данных
300000915360;40;female;echb
300000988017;21;female;нет данных
200001059349;22;female;нет данных
300001090463;43;male;нет данных
300001071069;23;female;нет данных
100001131571;37;female;нет данных
200001088171;19;male;нет данных
300000943272;21;female;нет данных
200000984570;19;female;echb
200001072056;28;female;нет данных
200001069823;22;female;нет данных
100001064968;54;female;нет данных
100001104037;41;male;нет данных
200000965994;21;female;нет данных
100001119457;35;male;нет данных
200001110659;32;male;нет данных
300000939876;22;female;нет данных
300001079740;27;female;нет данных
100000853878;55;female;echb
200001060485;26;female;нет данных
300001067533;18;female;нет данных
300001107135;23;female;echb
200000845090;23;female;нет данных
300001076623;23;female;нет данных
100001013215;52;male;нет данных
200001066097;21;female;нет данных
200000943326;77;male;нет данных
300001016062;20;male;нет данных
100000962140;41;female;нет данных
300001118600;24;male;нет данных
100000824397;67;male;нет данных
300001045358;22;female;echb
300001077261;21;male;нет данных
300000911189;45;male;нет данных
100001120399;44;female;нет данных
100001028742;36;female;нет данных
200000970075;28;male;нет данных
300001037002;45;female;нет данных
200000908841;22;female;нет данных
300001064233;22;female;нет данных
300001070513;17;female;нет данных
200001065845;23;male;нет данных
100001139075;50;male;нет данных
300001081716;19;male;нет данных
200000989603;24;female;нет данных
300000991192;24;female;нет данных
200000829542;39;male;normal
200000912654;70;female;normal
200001110525;26;female;нет данных
200000959333;22;female;нет данных
300001079072;58;female;нет данных
300001112561;19;female;нет данных
200001073714;20;female;нет данных
200000968763;23;female;нет данных
300000983257;41;female;echb
300001063103;27;female;нет данных
100001102478;44;female;нет данных
200000805042;24;male;нет данных
300001064756;21;female;нет данных
200001031179;42;female;нет данных
300001127623;23;male;нет данных
300000900904;21;female;нет данных
200000961735;33;female;echb
200000908159;55;female;нет данных
200001102915;18;female;нет данных
300000876787;25;female;нет данных
200000910903;46;male;нет данных
200001073073;22;female;нет данных
200000862209;23;female;echb
200000926437;26;female;normal
300001079957;34;male;нет данных
200001154523;23;male;нет данных
200001064620;22;female;нет данных
200000903322;22;female;normal
300000867367;27;female;нет данных
300001112075;24;female;нет данных
300001097388;25;female;нет данных
300001091932;27;male;нет данных
300001054217;26;female;нет данных
200000921683;23;female;normal
300000852540;22;male;нет данных
200001071356;20;female;нет данных
200001058748;54;female;нет данных
300000825535;42;female;normal
300001086776;50;male;нет данных
200000969417;35;female;нет данных
200000833008;28;male;нет данных
300001088289;39;male;нет данных
300000967388;37;female;echb
300000969987;39;male;нет данных
200000976912;20;female;нет данных
300001069819;20;female;нет данных
300000789508;29;female;normal
300001105116;22;male;echb
300001129677;36;male;нет данных
200001074612;35;female;нет данных
300000859956;25;female;нет данных
300000953145;23;female;нет данных
300000976861;32;male;нет данных
200001129848;22;male;нет данных
300000810204;52;female;нет данных
200001114506;23;female;нет данных
200000898125;35;male;echb
200001088176;24;female;нет данных
200000958402;38;female;нет данных
200001051356;25;male;нет данных
300000968169;68;male;нет данных
200000849997;22;male;normal
200000980803;22;female;нет данных
200000806143;31;female;нет данных
300001069944;40;female;нет данных
300000838230;45;male;нет данных
300000959835;29;female;нет данных
300000999796;66;male;нет данных
300000912142;21;female;нет данных
300000973674;30;female;echb
200001046889;30;female;нет данных
300001076984;22;female;echb
300001071737;65;female;нет данных
200001105273;39;male;нет данных
300001069274;20;male;нет данных
300000986581;25;male;нет данных
100000962761;62;male;нет данных
200001134346;26;male;нет данных
200001000848;20;male;нет данных
300000775847;23;female;нет данных
200000828136;29;male;нет данных
300001077787;23;female;normal
200001079024;24;male;normal
300000813941;24;female;нет данных
100000828333;44;female;нет данных
200001065724;23;female;нет данных
300000909904;26;male;нет данных
300001046468;20;female;нет данных
300001111011;24;male;нет данных
200001064533;26;female;нет данных
200001124599;35;male;нет данных
300001033924;25;female;нет данных
300000824240;24;female;нет данных
200000853456;29;male;normal
300000980829;25;male;нет данных
300001036658;19;female;нет данных
300000842950;36;female;нет данных
200001078007;23;female;echb
200001068177;24;male;echb
300000953835;25;female;нет данных
200000976718;34;male;нет данных
300000977908;24;female;нет данных
200001082355;20;male;echb
300000974866;31;male;нет данных
300000811619;39;female;нет данных
200001031840;23;female;echb
300001092417;46;female;нет данных
300001096703;23;female;echb
300001080372;25;female;echb
300000943693;22;female;echb
200001042974;33;female;нет данных
200000797586;31;female;нет данных
300001140799;18;female;нет данных
300000929970;41;male;нет данных
300001018496;21;female;echb
200001067325;22;female;нет данных
300000995020;20;female;нет данных
200000940689;25;female;нет данных
200000901925;22;female;нет данных
300000762351;33;male;normal
200001058351;45;female;нет данных
200001045304;34;female;нет данных
200001118828;38;male;нет данных
300000764810;39;female;нет данных
300000912234;22;female;нет данных
300000967150;30;female;нет данных
300001051255;19;female;echb
300001092083;27;male;нет данных
300001078825;72;female;нет данных
200001065387;34;male;нет данных
200001011191;38;female;нет данных
300000847339;61;male;нет данных
300001087874;45;female;нет данных
300000886367;23;female;echb
200001073615;23;male;нет данных
300000891691;32;male;нет данных
200001065708;47;female;нет данных
200001156096;20;male;нет данных
300001049614;26;female;echb
100000980530;35;male;нет данных
300000898902;27;female;нет данных
300000976951;26;female;нет данных
300001105246;21;female;нет данных
300001147348;35;male;нет данных
300000886969;34;female;нет данных
300001037460;24;female;нет данных
100001057819;50;male;нет данных
300000971193;26;male;нет данных
200001061228;39;female;нет данных
300001091659;18;male;echb
300001072121;19;female;нет данных
200000981077;21;female;нет данных
300001135989;37;female;нет данных
300000977015;20;female;echb
100000836410;39;female;normal
100001096905;43;female;нет данных
200000957506;25;female;нет данных
300001129989;27;female;нет данных
200001071327;25;female;нет данных
300000992248;33;male;нет данных
200000936472;26;female;нет данных
300001069700;25;female;нет данных
200000863364;26;female;нет данных
100001111620;58;male;нет данных
200001080520;37;female;нет данных
200001067428;22;female;нет данных
200000989169;23;male;нет данных
300000893477;21;female;нет данных
300000937316;22;female;нет данных
100001142370;53;female;нет данных
200001072025;23;male;нет данных
300001060568;31;female;нет данных
200001041546;29;female;нет данных
300001054140;27;female;echb
200001068068;25;female;нет данных
300001141793;18;male;нет данных
200001047050;39;male;echb
300001014065;22;female;нет данных
100001094894;53;female;нет данных
100000876695;45;female;нет данных
300001072355;22;female;нет данных
300001095985;24;female;нет данных
300001085914;39;male;нет данных
100001030004;66;female;echb
300001172682;23;female;нет данных
300001054674;17;male;нет данных
200001071472;24;female;нет данных
200001056758;26;female;echb
100000805767;46;male;нет данных
300001109476;23;female;нет данных
200000998093;37;female;echb
200001066245;27;female;нет данных
200001072062;20;female;нет данных
200001130706;37;female;нет данных
300001114685;23;male;echb
100001064214;56;female;нет данных
300001087708;37;female;нет данных
200001152431;38;male;нет данных
100000798466;66;female;нет данных
300001095234;17;male;нет данных
300000995081;19;female;нет данных
200000912482;25;female;нет данных
200001072806;19;female;echb
300001061523;18;male;нет данных
100000919104;59;male;нет данных
200000903976;28;male;нет данных
300000925225;22;female;нет данных
200000942359;23;female;нет данных
200000925734;42;male;нет данных
300001154204;20;female;нет данных
300001064078;19;female;echb
300001130333;23;male;нет данных
300001025981;39;male;normal
300001076412;26;female;echb
300000984582;22;female;normal
300001069033;24;male;нет данных
200000850846;33;female;нет данных
200001058021;45;female;нет данных
300001065682;37;male;echb
300001008011;32;male;normal
200001072254;22;female;нет данных
200000809557;36;male;нет данных
300000871665;38;female;нет данных
300001130013;22;female;нет данных
300000842346;22;female;нет данных
300001040163;43;female;нет данных
100001019389;56;male;normal
300000944019;22;female;нет данных
300001087729;35;female;нет данных
300000856854;22;male;нет данных
300001071355;19;male;нет данных
300001079009;25;female;нет данных
200001081326;22;female;нет данных
300001001031;27;male;нет данных
300001029445;35;female;нет данных
200000914433;28;female;нет данных
300001107309;20;female;нет данных
300000957744;18;female;нет данных
200000807961;73;male;нет данных
100001103326;51;female;нет данных
100001032710;64;female;нет данных
300000972772;25;male;нет данных
300001064566;42;female;нет данных
300000934964;64;female;нет данных
100000929898;58;female;нет данных
200001057504;21;female;нет данных
200001157007;17;male;нет данных
200001061254;61;female;нет данных
200001146049;52;female;нет данных
300001089638;27;male;нет данных
200001124535;21;female;echb
200000965104;30;male;нет данных
300001080334;24;male;нет данных
300001066668;20;male;нет данных
300000928505;24;female;нет данных
300001073157;23;female;echb
300001096180;44;female;нет данных
300001085267;21;female;нет данных
300001110343;21;female;normal
300001151860;29;female;нет данных
100001080794;44;female;нет данных
300001094642;28;female;echb
200001038110;36;male;нет данных
300001126050;22;female;нет данных
100001154872;44;female;нет данных
300001098669;36;female;нет данных
300001095515;42;female;нет данных
200001156858;35;male;нет данных
200001066540;20;female;нет данных
200001045706;33;female;echb
100000945133;76;male;нет данных
200001068317;26;female;нет данных
200000781239;23;female;normal
300001059098;34;male;нет данных
100000832284;55;female;нет данных
200001136401;23;female;нет данных
200001034737;31;female;echb
200001064472;29;female;нет данных
200001054752;31;female;нет данных
300000866645;46;female;нет данных
200001050110;21;female;нет данных
200001041745;46;female;echb
300001065976;38;male;нет данных
100001096630;49;female;нет данных
200001144070;20;male;нет данных
200001054387;25;female;нет данных
300000869138;41;male;нет данных
100001055183;33;male;нет данных
300001143153;23;female;нет данных
300000913347;31;female;echb
200001125976;19;female;нет данных
300000906625;25;male;normal
200001057411;35;female;echb
300000943084;21;female;normal
200001081457;23;female;нет данных
300001038114;35;male;нет данных
300001155284;19;male;нет данных
300001072537;41;male;нет данных
200001029519;19;female;normal
200001134038;25;female;нет данных
300000981606;21;female;нет данных
300001087676;24;female;нет данных
300001087419;24;female;нет данных
300000983743;34;male;нет данных
100001156199;34;female;нет данных
300001111229;56;male;echb
200001030656;60;male;нет данных
200001147248;21;female;нет данных
300001065140;21;male;нет данных
300001065892;58;male;нет данных
200001118560;40;male;нет данных
300001039066;26;female;нет данных
200001082823;30;female;нет данных
200001136813;26;male;нет данных
200000844875;30;female;нет данных
300001105679;21;male;нет данных
100001097519;68;female;нет данных
200000892034;28;female;нет данных
200001088970;42;female;echb
200001009113;37;male;нет данных
300001037331;25;male;нет данных
200001108586;21;female;нет данных
300001125944;19;female;нет данных
300000898860;21;male;normal
300001057100;19;female;нет данных
300001025033;20;female;echb
300001073375;22;female;normal
200001059952;37;male;нет данных
200001026827;22;female;echb
100001118536;46;female;нет данных
200001108161;55;male;нет данных
200000997834;25;male;normal
300001130695;29;male;нет данных
200001000062;43;female;нет данных
300001004675;41;female;normal
200000915016;64;male;нет данных
300001037849;25;female;echb
300001054037;19;female;нет данных
200001103705;22;male;нет данных
300001134126;22;female;нет данных
300001150412;24;female;нет данных
300001036154;28;female;echb
300001075829;60;female;нет данных
200001042625;25;female;нет данных
100001070736;48;female;нет данных
200000945147;21;female;нет данных
300001071732;30;male;нет данных
300000970167;26;female;нет данных
200001135427;25;female;normal
300000803663;23;female;нет данных
200001069357;29;female;нет данных
300000828773;30;female;нет данных
200001121674;26;male;нет данных
300000946300;39;female;нет данных
200001066612;24;male;нет данных
100001007462;68;male;нет данных
100001058768;62;female;нет данных
300001047314;22;male;echb
200001082747;22;female;нет данных
300001141999;25;female;нет данных
300001040796;20;male;нет данных
100001104803;63;female;нет данных
200001059894;23;female;нет данных
300000889936;31;female;нет данных
300001105896;21;female;нет данных
300001087307;17;female;нет данных
300001087414;38;female;нет данных
300001152729;19;female;нет данных
200001045879;20;female;нет данных
300001153312;18;male;нет данных
200001028230;31;male;нет данных
300001016947;21;female;нет данных
300001040275;22;female;echb
200000832267;23;female;нет данных
200000806719;25;female;normal
300000878440;22;female;нет данных
200000905398;26;female;нет данных
300000973980;20;male;нет данных
100001101481;52;male;нет данных
300001085266;20;female;нет данных
200001078419;21;female;нет данных
300000881722;22;female;нет данных
300001056950;37;female;normal
300000829951;28;female;нет данных
300000991887;27;male;нет данных
100001081284;46;female;нет данных
300000943310;21;male;нет данных
300000998039;24;female;нет данных
200000826549;34;female;normal
100001030711;40;female;нет данных
100000883467;42;male;echb
300001128185;24;female;echb
300001136999;28;female;нет данных
200000967570;19;male;нет данных
200001004420;23;male;нет данных
200001070282;28;female;нет данных
200001079284;21;female;нет данных
300000927181;20;female;нет данных
300001102586;25;female;нет данных
300001048371;37;female;нет данных
100000935698;80;male;нет данных
300001000843;24;female;нет данных
300000846711;33;male;нет данных
200001075837;41;female;нет данных
300000872133;28;male;нет данных
200001040978;42;female;echb
200001155168;35;male;нет данных
200001136723;25;male;нет данных
300001067144;26;female;echb
300001058938;20;female;нет данных
200000796989;21;male;нет данных
200001103001;24;male;нет данных
300000780182;24;female;нет данных
300001120778;22;male;нет данных
200000907737;21;female;нет данных
200000978002;18;female;нет данных
300000816222;34;female;нет данных
100000818676;44;female;normal
300000791019;30;female;normal
200001128018;23;female;echb
300001071269;21;female;normal
300001071975;46;female;нет данных
200001138540;20;female;нет данных
300001058835;22;male;нет данных
200001118504;20;male;нет данных
200000993465;22;female;нет данных
300000991321;20;female;нет данных
200000989364;18;male;normal
300000962201;49;male;normal
200000770096;34;female;нет данных
300001069339;22;female;нет данных
300001054536;27;female;нет данных
200001142915;23;female;нет данных
100000905227;55;male;нет данных
100000842629;53;male;нет данных
200001089651;28;male;нет данных
200001076624;22;female;нет данных
200001017358;23;male;echb
200001058410;20;female;echb
200001090895;26;female;нет данных
300000985472;22;female;normal
300001071278;30;female;нет данных
200000960028;67;male;нет данных
300001104255;66;male;нет данных
200000945125;22;female;нет данных
300001124100;21;female;нет данных
300001072265;48;male;нет данных
200001100335;45;female;нет данных
300001105900;24;female;нет данных
200001081554;26;female;echb
200001111586;40;female;нет данных
200001074695;41;female;нет данных
300001083398;25;female;нет данных
300001038113;36;male;нет данных
300000974140;21;female;normal
300001064993;25;female;нет данных
300001075123;25;female;нет данных
200001052846;23;female;echb
300001052674;20;female;echb
300001104555;31;male;нет данных
200000977040;24;male;нет данных
300000859435;59;male;normal
100001029439;51;female;нет данных
100000879664;57;female;нет данных
200001123607;20;female;echb
200000810131;26;female;нет данных
200001083434;26;female;нет данных
200001058751;31;male;нет данных
200001082771;19;female;нет данных
200000990760;41;female;normal
200001115499;18;female;нет данных
300000957503;39;female;нет данных
200001058320;44;female;нет данных
300001065209;22;male;нет данных
200000835983;23;female;normal
300000997380;28;female;нет данных
300001029451;31;female;нет данных
300001093733;45;female;echb
200000848622;23;female;echb
200000973630;20;female;нет данных
300001096035;23;male;нет данных
300001077711;29;female;echb
300001085962;26;male;нет данных
300001008952;22;female;нет данных
300001001748;25;female;нет данных
300000940229;21;female;нет данных
300001080713;31;female;нет данных
200000920781;27;male;нет данных
300001070733;24;male;нет данных
200001066088;24;male;echb
300001038869;30;female;echb
200000938139;25;male;нет данных
100001058018;41;female;нет данных
300001033909;37;female;нет данных
100001065117;61;male;нет данных
300000962425;27;male;нет данных
300001054542;58;female;нет данных
200001045857;21;female;нет данных
200000850299;24;female;normal
200001085234;21;female;нет данных
200001036217;28;male;нет данных
300001109643;20;female;нет данных
200000942229;27;female;нет данных
300001019945;30;male;echb
200000901678;21;female;нет данных
200000831607;43;female;echb
300000831926;23;female;normal
100000884045;37;male;нет данных
300001111519;22;male;нет данных
200001042211;25;female;нет данных
300000799067;22;male;нет данных
300000899406;25;male;echb
300000930113;24;male;нет данных
300001118667;29;female;нет данных
300000992481;25;female;нет данных
200001053974;24;female;нет данных
100000959541;38;female;normal
300000949158;19;female;нет данных
100001105080;35;female;нет данных
300001071754;22;female;echb
200001106482;26;female;нет данных
200000958269;22;female;нет данных
200001055055;26;male;echb
200001115163;29;female;нет данных
200001100434;22;male;нет данных
300000976712;41;male;нет данных
100001136905;72;male;нет данных
300000997541;23;female;нет данных
300000751663;57;male;normal
200000875498;67;male;нет данных
300000887623;25;female;нет данных
200001067188;30;male;нет данных
300001009258;23;male;нет данных
200001075567;25;female;нет данных
100000849916;41;male;нет данных
200000858573;22;female;normal
200001046052;39;female;нет данных
200000891888;24;male;нет данных
300001118721;25;male;нет данных
200001053076;22;female;нет данных
200000883803;23;female;нет данных
100000994617;50;female;нет данных
300001107523;19;female;echb
300001133650;31;male;echb
300001080307;46;male;нет данных
300001064937;21;female;echb
200001066493;21;female;нет данных
100000991247;50;female;нет данных
200001083056;42;female;нет данных
200000990161;37;male;echb
300001076712;23;female;нет данных
200001091750;21;female;нет данных
200001137550;25;female;нет данных
200001151156;42;female;нет данных
300001136940;34;female;нет данных
100000841820;67;female;нет данных
200001141110;47;female;нет данных
300001075723;41;female;нет данных
300000757175;22;female;echb
100000759349;44;female;нет данных
300001061636;24;female;нет данных
200000986432;21;female;нет данных
200001087354;40;female;нет данных
200000878057;38;female;нет данных
100000837210;37;male;нет данных
300000822976;32;female;нет данных
200000956701;31;male;нет данных
300001064519;28;female;нет данных
200001090253;0;female;нет данных
300000931183;24;male;нет данных
300000832586;22;female;normal
300001066491;22;female;нет данных
300000974159;21;male;нет данных
300001148069;23;female;нет данных
200000956038;34;female;нет данных
300001080642;20;female;нет данных
300001069604;17;male;нет данных
300001053651;30;female;нет данных
300001053867;33;female;нет данных
200001072164;24;female;нет данных
200001136660;24;male;нет данных
200001157595;23;male;нет данных
200001075593;57;male;нет данных
300001035915;22;male;normal
200001142314;46;male;нет данных
200001067184;19;male;нет данных
300001085892;21;male;нет данных
300001002395;21;male;нет данных
300001064445;23;female;нет данных
100000887813;35;female;нет данных
300000902710;22;female;нет данных
100001099298;45;female;echb
300001048437;32;female;нет данных
200001151758;29;female;нет данных
300001062951;23;male;normal
300000851315;23;female;нет данных
300000909767;22;female;нет данных
300000809696;24;female;normal
300001045619;29;female;нет данных
200001071037;33;female;echb
300001040285;19;female;echb
100001058763;60;female;echb
300001039937;21;female;нет данных
300000931466;42;female;normal
200001069038;21;female;нет данных
300001105326;24;male;нет данных
200001005217;25;female;нет данных
300001153741;51;female;нет данных
200000890864;33;female;normal
200001025876;25;female;echb
200000801578;24;female;normal
200001137002;45;female;нет данных
200000876657;33;female;нет данных
200001153274;24;female;нет данных
200000997864;24;male;нет данных
200001113502;39;female;нет данных
300001074558;21;male;нет данных
200000927004;33;female;нет данных
300001072946;78;female;нет данных
200001114205;34;female;echb
100001080980;38;female;нет данных
100000934544;64;male;нет данных
300001130313;37;female;echb
300001061217;28;female;echb
300001116917;27;male;нет данных
200001024480;26;female;echb
300001069985;22;female;echb
200000967255;36;male;нет данных
200001113514;45;male;нет данных
100000925589;44;female;нет данных
200001079677;23;male;нет данных
300001120762;29;female;нет данных
300001064246;22;male;normal
100001060506;46;male;нет данных
200001111108;27;female;echb
200001133156;30;female;нет данных
200001051907;40;female;нет данных
200001051156;48;female;нет данных
100000779843;64;male;normal
300001066702;27;female;нет данных
300000913061;38;female;normal
200001083699;20;female;нет данных
200000963388;34;male;нет данных
200001127323;23;male;нет данных
200001080705;29;male;нет данных
100001082017;47;male;нет данных
200001063245;23;female;нет данных
300000951617;24;female;normal
300001069246;39;male;нет данных
300001097098;45;male;нет данных
200000876388;22;female;нет данных
300000938302;26;female;нет данных
200001098605;41;male;нет данных
200000918392;29;female;normal
300000899899;24;female;нет данных
300001072050;22;female;echb
300001080580;24;female;echb
200000807839;24;female;нет данных
300000831485;22;female;нет данных
100001166315;42;female;echb
300001049258;27;female;нет данных
300001094381;45;female;нет данных
200001008935;33;female;нет данных
200000980591;22;female;нет данных
300001142507;34;male;нет данных
300001079300;21;female;нет данных
300001059104;22;male;нет данных
300000903251;24;female;нет данных
300001016865;20;female;нет данных
100001088990;59;female;нет данных
100001116814;45;male;нет данных
300000835132;39;male;нет данных
300001057338;23;male;нет данных
300001077318;20;male;нет данных
300001074088;22;female;нет данных
300001098470;27;male;нет данных
300001079124;26;female;нет данных
300001077082;19;male;нет данных
300001043377;62;male;нет данных
300001107114;16;female;echb
300001153491;22;female;echb
200001151471;23;female;нет данных
300001065139;23;male;нет данных
300001060638;31;male;нет данных
300001116466;45;female;нет данных
300001077595;46;female;normal
100001060061;35;male;нет данных
300000884722;24;male;нет данных
300001069091;20;male;нет данных
300000951816;23;male;нет данных
200000935570;61;female;нет данных
300001107574;19;female;echb
100001090909;33;male;нет данных
100000919805;37;male;normal
200001135252;48;male;нет данных
300000961958;20;female;нет данных
200000847829;30;male;нет данных
200000899665;39;female;normal
300001109091;37;male;нет данных
300000934720;39;male;нет данных
200000950145;31;female;нет данных
200000909691;25;female;нет данных
300001039052;22;female;echb
300000718704;67;female;нет данных
200001066530;24;female;нет данных
300001069933;19;female;нет данных
300001062165;20;male;нет данных
300000899204;22;female;normal
200001079798;57;female;нет данных
300000902497;23;male;normal
200001070822;27;male;нет данных
100000938034;72;female;нет данных
300001077378;20;male;нет данных
200001047159;23;male;нет данных
300001138408;32;female;echb
200000902139;21;female;нет данных
200001140774;59;female;нет данных
300001127154;36;male;нет данных
300001037791;20;male;нет данных
200001104643;17;female;echb
200000935438;53;male;нет данных
100000766599;37;female;normal
300001084571;26;male;нет данных
300001089682;35;female;нет данных
100000989338;65;female;нет данных
200000834199;23;male;нет данных
300000852907;23;female;нет данных
200001069548;16;male;нет данных
300000952903;22;male;normal
200001149421;18;male;нет данных
200001137445;18;female;нет данных
200001066555;24;female;нет данных
200001065806;30;male;нет данных
300001058112;23;female;echb
200000964820;27;female;нет данных
300001169424;26;female;echb
200000861980;22;female;нет данных
300001151440;36;male;нет данных
200001111658;42;female;нет данных
200000788421;24;female;нет данных
300001037825;38;male;нет данных
200001134377;26;female;нет данных
300001115691;45;female;нет данных
200001058576;22;female;нет данных
200001074689;36;female;нет данных
200001145649;43;male;нет данных
200001073647;22;female;нет данных
300001072533;29;male;echb
300000962803;21;female;нет данных
200001054955;62;male;нет данных
200000985392;35;male;echb
200001135976;34;female;нет данных
200001113275;25;male;normal
300000923509;20;female;echb
300001056771;29;female;нет данных
300001128527;25;female;нет данных
200001092139;51;female;нет данных
100001066206;57;male;нет данных
300001097265;54;female;нет данных
300001009429;28;male;нет данных
300001047573;19;female;echb
200001048930;27;female;нет данных
300000964951;21;male;нет данных
200001002409;30;female;нет данных
200001002186;32;female;нет данных
300001104538;65;male;нет данных
300001039005;30;male;echb
300001006965;28;female;normal
300000858448;52;female;normal
100000806441;41;female;нет данных
200001076916;25;female;нет данных
300001075210;23;male;нет данных
200001067578;33;female;нет данных
200000831067;33;female;normal
300000861220;47;male;нет данных
200000832289;22;female;нет данных
200001131626;25;female;нет данных
200001046464;23;female;echb
100000959991;38;male;нет данных
300001005115;31;female;нет данных
300001110626;54;female;нет данных
300001077781;20;female;нет данных
200001156141;21;female;нет данных
200001083892;19;female;нет данных
200001078538;23;male;нет данных
300000801263;22;male;нет данных
300001067966;21;male;нет данных
300001122329;17;female;нет данных
300001061826;21;male;нет данных
300000978383;29;female;нет данных
200001005988;24;female;нет данных
300001011354;21;female;нет данных
300000932076;21;female;нет данных
200001060711;33;female;нет данных
200001156887;39;female;нет данных
200001028501;33;female;нет данных
300000932810;34;male;нет данных
100000853043;46;female;нет данных
300000901961;22;female;нет данных
200001102558;36;female;нет данных
200000830666;24;female;нет данных
200000854220;30;female;normal
300000975982;20;female;нет данных
300001121008;24;female;echb
200001125396;20;female;нет данных
200000981002;25;female;нет данных
300001063371;23;female;нет данных
200001123884;23;female;нет данных
100000967639;84;female;нет данных
300001038183;24;female;нет данных
200001003139;25;male;нет данных
300001056552;19;male;echb
300000872799;23;female;normal
200001064857;37;female;нет данных
200001062011;22;male;нет данных
300000862168;22;female;нет данных
200000944564;39;female;нет данных
200000871095;39;male;нет данных
200001066735;32;female;нет данных
200001141236;35;female;нет данных
200001046964;21;female;нет данных
200000990622;54;female;нет данных
300001122829;24;male;echb
200001080131;35;male;нет данных
300001145879;21;female;echb
300001098339;22;male;echb
300001077834;38;female;нет данных
300000866641;23;male;нет данных
300000958897;27;female;echb
300001108002;19;female;нет данных
300000962752;66;male;нет данных
300000856380;29;male;нет данных
200001153376;30;female;нет данных
200000953341;22;female;нет данных
200000991647;23;male;нет данных
300001089804;21;female;нет данных
300000775747;22;female;нет данных
200001112982;19;male;echb
200000817651;29;female;normal
300001055131;34;female;нет данных
200001113181;23;male;echb
300001064471;28;male;нет данных
300001019390;23;female;echb
200001081365;32;male;нет данных
200001097752;47;male;нет данных
200001131618;41;female;нет данных
200001033903;26;male;нет данных
300001114221;39;male;нет данных
300001110448;23;female;echb
300000897329;24;female;echb
300000766684;30;male;normal
100001099990;67;female;нет данных
300000925733;21;female;нет данных
300000873328;22;female;нет данных
300001153672;45;female;нет данных
200001018643;23;male;нет данных
300001111028;22;female;нет данных
300001082812;23;female;нет данных
300001109624;47;male;нет данных
100001062922;49;male;нет данных
200000851590;29;female;normal
200001080258;25;male;нет данных
300001009046;20;female;нет данных
200001129834;22;female;нет данных
200001081838;20;female;normal
300000779755;28;female;normal
200000969562;25;female;нет данных
200001065091;40;female;нет данных
200000965651;64;female;нет данных
200001147338;40;female;нет данных
100000988421;47;female;нет данных
300001065286;20;female;нет данных
300000993301;25;female;нет данных
300000849239;54;female;нет данных
200001062320;22;male;нет данных
300001141640;24;female;нет данных
200000953875;37;male;normal
100001074319;40;male;нет данных
300001033625;27;female;нет данных
200001059506;19;female;echb
200001067998;55;female;нет данных
300000972490;35;female;нет данных
300000828877;29;female;нет данных
200000922370;21;female;нет данных
200001077668;25;female;нет данных
200001083229;22;female;нет данных
300001083784;63;female;нет данных
300001125134;44;female;нет данных
300001134476;39;female;нет данных
200001076988;30;male;нет данных
200000989071;39;female;нет данных
300001097697;25;male;нет данных
300001034951;19;female;нет данных
300001073277;38;male;нет данных
200000917464;20;female;нет данных
200001087593;31;female;нет данных
200001074477;19;male;нет данных
200000870687;85;male;нет данных
200000957419;25;female;нет данных
200001076884;27;male;нет данных
200001105758;46;female;echb
200001095644;27;female;echb
100001079098;42;male;нет данных
300001005637;36;male;нет данных
300000900492;21;male;нет данных
200000912684;26;female;нет данных
300000984940;20;female;нет данных
300001075060;27;female;нет данных
300000973370;20;female;нет данных
300000830036;21;female;нет данных
200000989134;26;female;нет данных
200000778797;23;female;normal
200001076390;24;male;нет данных
100000870424;56;male;нет данных
200000810851;25;female;нет данных
100000841875;64;female;нет данных
300000949278;25;male;normal
200001071454;40;female;normal
200001154460;22;male;нет данных
300001152057;19;female;нет данных
100001113796;42;female;нет данных
100001094018;62;female;нет данных
300000997824;22;male;нет данных
200001054233;21;female;нет данных
300000884287;27;male;нет данных
300001132687;18;male;echb
300000984389;26;female;нет данных
300001006442;31;female;нет данных
200000991628;69;female;нет данных
300000997568;55;male;нет данных
300001133647;21;female;нет данных
300001045887;22;female;нет данных
300001132871;44;female;нет данных
200001072978;34;male;нет данных
200001068430;31;female;нет данных
200001027927;22;male;нет данных
